Sr.No,Change Control ,DA/Legacy,Zone/VLAN,OS Type,OS Version,Environment,Host Name,DNS Name,Domain,Production IP,Management IP,Secondary IP,Virtual  IP,ILO IP,Status,Function/Service,Function Types,Asset Type,Asset Owner,Department,"Hardware 
Category",Serial Number,Manfucaturer,Model,TP Counter Part,OSQ
656,25-Aug-2021,DA,non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNRDGAPP01,A0310PNRDGAPP01.tnjhs.com.pk,TNJHS,10.13.21.196,172.31.247.132,#N/A,#N/A,#N/A,Powered On,VAS RD Gateway,Remote Access System,RD GW,Syed Zeeshan,Digitial & VAS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
657,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNRPAAPP02,A0310PNRPAAPP02.TNBSS.com.pk,TNBSS,10.13.15.235,172.31.231.229,172.31.231.229,#N/A,#N/A,Powered On,RPA_App02,Application,OSS/BSS Applications,Ehsun Atta,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
658,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNRPAAPP03,A0310PNRPAAPP03.TNBSS.com.pk,TNBSS,10.13.15.236,172.31.231.230,172.31.231.230,#N/A,#N/A,Powered On,RPA_App03,Application,OSS/BSS Applications,Ehsun Atta,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
659,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM01,A0310PNSCCM01.tnpak.com.pk,TNPAK,10.13.8.228,172.31.203.4,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
660,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM02,A0310PNSCCM02.tnpak.com.pk,TNPAK,10.13.1.229,172.31.203.5,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
661,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM03,A0310PNSCCM03.tnpak.com.pk,TNPAK,10.13.1.230,172.31.203.6,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
662,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM04,A0310PNSCCM04.tnpak.com.pk,TNPAK,10.13.1.231,172.31.203.7,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
663,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM05,A0310PNSCCM05.tnpak.com.pk,TNPAK,10.13.1.232,172.31.203.8,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
664,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM06,A0310PNSCCM06.tnpak.com.pk,TNPAK,10.13.1.233,172.31.203.9,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
665,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM07,A0310PNSCCM07.tnpak.com.pk,TNPAK,10.13.10.68,172.31.231.197,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
666,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSCCM08,A0310PNSCCM08.tnpak.com.pk,TNPAK,10.13.10.69,172.31.231.198,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
667,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.4,Production,A0310PNSCICAPP01,a0310pnscicapp01,Red Hat,10.13.7.170,172.31.242.36,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SCIUCA,Application,Enterprise Applications,Sajid Anwar / Muhammad Rehan,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
668,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.7,Production,A0310PNSHEAD01,A0310PNSHEAD01,Red Hat,10.13.9.162,172.31.231.66,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.209.182,Powered On,Splunk NE,Splunk,Enterprise Applications,Atif Khurshid ,Sec Ops,Physical,SGH850SX2P,HP,HP Proliant DL360 Gen10,Asif Khurshid,#N/A
669,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.4,Production,A0310PNSHEAD02,A0310PNSHEAD02,Red Hat,10.13.9.163,172.31.231.67,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.209.183,Powered On,Searchhead-02,Splunk,Enterprise Applications,Bakhatawar Arif / hassaan Butt / Taqueer Ahmed,Sec Ops,Physical,SGH941W2WK,HP,HP Proliant DL380 Gen10,Muhammad Ali Raza,#N/A
670,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP01,A0310PNSIEAPP01.TNBSS.com.pk,TNBSS,10.13.6.143,172.31.203.196,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
671,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP02,A0310PNSIEAPP02.TNBSS.com.pk,TNBSS,10.13.6.144,172.31.203.197,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
672,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP03,A0310PNSIEAPP03.TNBSS.com.pk,TNBSS,10.13.6.145,172.31.203.198,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
673,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP04,A0310PNSIEAPP04.TNBSS.com.pk,TNBSS,10.13.6.146,172.31.203.199,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
674,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP05,A0310PNSIEAPP05.TNBSS.com.pk,TNBSS,10.13.6.147,172.31.203.200,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
675,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP06,A0310PNSIEAPP06.TNBSS.com.pk,TNBSS,10.13.6.148,172.31.203.201,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
676,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP07,A0310PNSIEAPP07.TNBSS.com.pk,TNBSS,10.13.6.149,172.31.203.202,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
677,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP08,A0310PNSIEAPP08.TNBSS.com.pk,TNBSS,10.13.6.150,172.31.203.203,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
678,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP09,A0310PNSIEAPP09.TNBSS.com.pk,TNBSS,10.13.6.138,172.31.203.204,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
679,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP10,A0310PNSIEAPP10.TNBSS.com.pk,TNBSS,10.13.6.139,172.31.203.205,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
680,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP11,A0310PNSIEAPP11.TNBSS.com.pk,TNBSS,10.13.6.140,172.31.203.206,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
681,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP12,A0310PNSIEAPP12.TNBSS.com.pk,TNBSS,10.13.6.141,172.31.203.207,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
682,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP13,A0310PNSIEAPP13.TNBSS.com.pk,TNBSS,10.13.6.160,172.31.203.209,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
683,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP14,A0310PNSIEAPP14.TNBSS.com.pk,TNBSS,10.13.6.161,172.31.203.210,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
684,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP15,A0310PNSIEAPP15.TNBSS.com.pk,TNBSS,10.13.6.162,172.31.203.211,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
685,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP16,A0310PNSIEAPP16.TNBSS.com.pk,TNBSS, 10.13.6.151,172.31.203.214,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
686,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP17,A0310PNSIEAPP17.TNBSS.com.pk,TNBSS,10.13.6.154,172.31.203.217,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
687,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP18,A0310PNSIEAPP18.TNBSS.com.pk,TNBSS,10.13.6.163,172.31.203.212,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
688,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP19,A0310PNSIEAPP19.TNBSS.com.pk,TNBSS,10.13.6.164,172.31.203.213,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
689,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEAPP20,A0310PNSIEAPP20.TNBSS.com.pk,TNBSS,10.13.6.142,172.31.203.208,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
690,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEGW03,A0310PNSIEGW03.TNBSS.com.pk,TNBSS,10.13.6.152,172.31.203.215,"169.254.1.203,10.13.6.166, 10.13.6.167, 10.13.6.168, 10.13.6.169, ",10.13.6.165,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
691,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEGW04,A0310PNSIEGW04.TNBSS.com.pk,TNBSS,10.13.6.153,172.31.203.216,169.254.2.56,10.13.6.165,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
692,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEWEB01,A0310PNSIEWEB01.TNBSS.com.pk,TNBSS,10.13.6.155,172.31.203.218,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
693,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEWEB02,A0310PNSIEWEB02.TNBSS.com.pk,TNBSS,10.13.6.156,172.31.203.219,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
694,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEWEB03,A0310PNSIEWEB03.TNBSS.com.pk,TNBSS,10.13.6.157,172.31.203.220,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
695,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEWEB04,A0310PNSIEWEB04.TNBSS.com.pk,TNBSS,10.13.6.158,172.31.203.221,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
696,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2008 R2 (64-bit),Production,A0310PNSIEWEB05,A0310PNSIEWEB05.TNBSS.com.pk,TNBSS,10.13.6.159,172.31.203.222,#N/A,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Asim Mukhtar,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
697,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPAPP01,A0310PNSIPAPP01.TNBSS.com.pk,TNBSS,10.13.2.204,172.31.222.38,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
698,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPAPP02,A0310PNSIPAPP02.TNBSS.com.pk,TNBSS,10.13.2.205,172.31.222.39,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
699,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPAPP03,A0310PNSIPAPP03.TNBSS.com.pk,TNBSS,10.13.2.208,172.31.222.42,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
700,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.4,Production,A0310PNSIPDB01,A0310PNSIPDB01,Red Hat,10.13.2.206,172.31.222.40,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.209.170,Powered On,SIP,DB server,Enterprise Applications,DB OPS Team /Muhammad Ali Raza,DB Services,Physical,SGH751SWJB,HP,HP Proliant DL360 Gen9,Muhammad Ali Raza,#N/A
701,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.4,Production,A0310PNSIPDB02,A0310PNSIPDB02,Red Hat,10.13.2.207,172.31.222.41,172.31.222.43,#N/A,172.31.209.202,Powered On,SIP,DB server,Enterprise Applications,DB OPS Team /Muhammad Ali Raza,DB Services,Physical,SGH751SWJ3,HP,HP Proliant DL360 Gen9,Muhammad Ali Raza,#N/A
702,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPJMP01,A0310PNSIPJMP01.TNBSS.com.pk,TNBSS,10.13.2.220,172.31.222.60,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
703,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPJMP02,A0310PNSIPJMP02.TNBSS.com.pk,TNBSS,10.13.2.221,172.31.222.61,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
704,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPWEB01,A0310PNSIPWEB01.TNBSS.com.pk,TNBSS,10.13.2.202,172.31.222.36,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
705,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPWEB02,A0310PNSIPWEB02.TNBSS.com.pk,TNBSS,10.13.2.203,172.31.222.37,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
706,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNSIPWEB03,A0310PNSIPWEB03.TNBSS.com.pk,TNBSS,10.13.2.210,172.31.222.44,#N/A,#N/A,#N/A,Powered On,SIP,Application,OSS/BSS Applications,Waseem,CRM,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
707,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNSLMJH01,A0310PNSLMJH01.tnjhs.com.pk,TNJHS,10.13.20.228,172.31.247.100,#N/A,#N/A,#N/A,Powered On,HW IPPc,Jump host,Enterprise Applications,Abdul Rehman,IP Core,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
708,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.4,Production,A0310PNSMSGW01,A0310PNSMSGW01,Red Hat,10.13.6.77,172.31.223.71,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SMSUGW,Webserver,OSS/BSS Applications, Syed Sajid Anwar ,#N/A,VM,#N/A,#N/A,#N/A,Fizzah.haroon,#N/A
709,25-Aug-2021,DA,non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNSMTAPP01,A0310PNSMTAPP01.tnbss.com.pk,TNBSS,10.13.2.237,172.31.222.71,#N/A,#N/A,#N/A,Powered On,Application Server,Application,Enterprise Applications,Zahid Irfani,CCD,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
710,25-Aug-2021,DA,non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNSMTDB01,A0310PNSMTDB01.tnbss.com.pk,TNBSS,10.13.2.238,172.31.222.72,#N/A,#N/A,#N/A,Powered On,Database services,Application,Enterprise Applications,Zahid Irfani,CCD,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
711,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNSNRDB01,A0310PNSNRDB01.tnpak.com.pk,TNPAK, 10.13.22.36,172.31.245.70,#N/A,#N/A,#N/A,Powered On,Database services,Database,Database server,Majid Jahangeer,SECOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
712,25-Aug-2021,DA,non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNSNRJH01,A0310PNSNRJH01.tnpak.com.pk,TNPAK,10.13.22.40,172.31.245.75,#N/A,#N/A,#N/A,Powered On,#N/A,#N/A,OSS/BSS Applications,Naseer ahmad,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
713,25-Aug-2021,DA,Non-Exposed,Red Hat,Red Hat Enterprise Linux 7 (64-bit),Production,A0310PNSWLB01,a0310pnswlb01,Red Hat,#N/A,#N/A,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,APIGW,Load balancer,OSS/BSS Applications,Sajid Anwar ,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar ,#N/A
714,25-Aug-2021,DA,Non-Exposed,Red Hat,Red Hat Enterprise Linux 7 (64-bit),Production,A0310PNSWLB02,a0310pnswlb02,Red Hat,#N/A,#N/A,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,APIGW,Load balancer,OSS/BSS Applications,Sajid Anwar ,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar ,#N/A
715,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNTDLDNG5,A0310PNTDLDNG5.TNBSS.com.pk,TNBSS,10.13.2.122,172.31.229.180,#N/A,#N/A,#N/A,Powered On,BO TD Landing Server,Application,BI Applications,Tabish Zafar,BI,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
716,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNTDLDNG6,A0310PNTDLDNG6.TNBSS.com.pk,TNBSS,10.13.2.123,172.31.229.181,#N/A,#N/A,#N/A,Powered On,BO TD Landing Server,Application,BI Applications,Arslan Ahmad,BI,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
717,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),#N/A,A0310PNTHCJH01,A0310PNTHCJH01.tnjhs.com.pk,TNJHS,10.13.21.35,172.31.250.4,#N/A,#N/A,#N/A,Powered On,Desktop Jump Host,Jump host,Enterprise Applications,Saqib Majid,Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
718,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),#N/A,A0310PNTHCJH02,A0310PNTHCJH02.tnjhs.com.pk,TNJHS,10.13.21.36,172.31.250.5,#N/A,#N/A,#N/A,Powered On,Desktop Jump Host,Jump host,Enterprise Applications,Saqib Majid,Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
719,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),#N/A,A0310PNTHCJH03,A0310PNTHCJH03.tnjhs.com.pk,TNJHS,10.13.21.37,172.31.250.6,#N/A,#N/A,#N/A,Powered On,Desktop Jump Host,Jump host,Enterprise Applications,Saqib Majid,Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
720,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNTHCJH04,A0310PNTHCJH04.TNJHS.COM.PK,TNJHS,10.13.21.39,172.31.250.7,#N/A,#N/A,#N/A,Powered On,Jump Host Server,Jump host,Enterprise Applications,Muneeb Ahmed,NOC,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
721,25-Aug-2021,DA,non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNTHCJH05,A0310PNTHCJH05.Tnjhs.com.pk,TNJHS,10.13.21.41,172.31.250.9,#N/A,#N/A,#N/A,Powered On,Jump Host ZTE Users,Remote Access System,#N/A,Muneeb Ahmed,NOC,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
722,25-Aug-2021,DA,non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNTHCJH06,A0310PNTHCJH06.tnjhs.com.pk,TNJHS,10.13.21.42,172.31.250.10,#N/A,#N/A,#N/A,Powered On,Jump Host ZTE Users,Remote Access System,#N/A,Muneeb Ahmed,NOC,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
